person_id;household_id;activity_index;preceding_trip_index;following_trip_index;purpose;start_time;end_time;is_first;is_last
368374;368374;4;3;4;home;53234.0;57434.0;False;False
368374;368374;5;4;5;leisure;58034.0;64334.0;False;False
368374;368374;6;5;-1;home;64934.0;;False;True
368398;368398;0;-1;0;home;;35513.0;True;False
368398;368398;1;0;1;shop;35813.0;35933.0;False;False
368398;368398;2;1;-1;home;36113.0;;False;True
368411;368411;0;-1;0;home;;23760.0;True;False
368411;368411;1;0;1;leisure;24660.0;24660.0;False;False
368411;368411;2;1;-1;home;25560.0;;False;True
368468;368468;0;-1;0;home;;47124.0;True;False
368468;368468;1;0;1;leisure;48024.0;70524.0;False;False
368468;368468;2;1;-1;home;71424.0;;False;True
368520;368520;0;-1;0;home;;42817.0;True;False
368520;368520;1;0;1;shop;44017.0;49417.0;False;False
368520;368520;2;1;-1;home;50017.0;;False;True
368550;368550;0;-1;0;home;;39807.0;True;False
368550;368550;1;0;1;shop;40407.0;41307.0;False;False
368550;368550;2;1;-1;home;41907.0;;False;True
368557;368557;0;-1;0;home;;41035.0;True;False
368557;368557;1;0;1;shop;42835.0;44635.0;False;False
368557;368557;2;1;2;home;47035.0;60835.0;False;False
368557;368557;3;2;3;shop;61015.0;61135.0;False;False
368557;368557;4;3;4;shop;61435.0;61495.0;False;False
368557;368557;5;4;5;shop;62935.0;63835.0;False;False
368557;368557;6;5;-1;home;66535.0;;False;True
368567;368567;0;-1;0;leisure;;53663.0;True;False
368567;368567;1;0;1;leisure;55463.0;68063.0;False;False
368567;368567;2;1;-1;home;69863.0;;False;True
368569;368569;0;-1;0;home;;50799.0;True;False
368569;368569;1;0;1;shop;51699.0;51999.0;False;False
368569;368569;2;1;2;leisure;52299.0;52299.0;False;False
368569;368569;3;2;-1;home;52599.0;;False;True
368572;368572;0;-1;0;home;;47378.0;True;False
368572;368572;1;0;1;shop;49478.0;55178.0;False;False
368572;368572;2;1;-1;home;56378.0;;False;True
368574;368574;0;-1;0;home;;37945.0;True;False
368574;368574;1;0;1;leisure;38365.0;40045.0;False;False
368574;368574;2;1;2;home;40345.0;46765.0;False;False
368574;368574;3;2;3;leisure;48745.0;58345.0;False;False
368574;368574;4;3;-1;home;60745.0;;False;True
368636;368636;0;-1;0;home;;33949.0;True;False
368636;368636;1;0;1;leisure;34849.0;45349.0;False;False
368636;368636;2;1;-1;home;46489.0;;False;True
368726;368726;0;-1;0;home;;31186.0;True;False
368726;368726;1;0;1;other;31486.0;41386.0;False;False
368726;368726;2;1;2;other;42286.0;42586.0;False;False
368726;368726;3;2;3;other;43486.0;44986.0;False;False
368726;368726;4;3;-1;home;45286.0;;False;True
368739;368739;0;-1;0;home;;47845.0;True;False
368739;368739;1;0;1;shop;49945.0;55645.0;False;False
368739;368739;2;1;-1;home;56845.0;;False;True
368744;368744;0;-1;0;home;;35616.0;True;False
368744;368744;1;0;1;shop;36216.0;38316.0;False;False
368744;368744;2;1;-1;home;38916.0;;False;True
368748;368748;0;-1;0;home;;30789.0;True;False
368748;368748;1;0;1;leisure;31689.0;31749.0;False;False
368748;368748;2;1;2;home;32589.0;41889.0;False;False
368748;368748;3;2;3;leisure;42789.0;42849.0;False;False
368748;368748;4;3;4;home;43689.0;43989.0;False;False
368748;368748;5;4;5;other;44589.0;51789.0;False;False
368748;368748;6;5;6;home;52689.0;53589.0;False;False
368748;368748;7;6;7;leisure;54129.0;54189.0;False;False
368748;368748;8;7;8;home;54489.0;64389.0;False;False
368748;368748;9;8;9;leisure;64989.0;65049.0;False;False
368748;368748;10;9;10;home;65589.0;73389.0;False;False
368748;368748;11;10;11;leisure;73989.0;74049.0;False;False
368748;368748;12;11;-1;home;74289.0;;False;True
368776;368776;0;-1;0;home;;29007.0;True;False
368776;368776;1;0;1;work;29187.0;57807.0;False;False
368776;368776;2;1;2;home;57987.0;58707.0;False;False
368776;368776;3;2;3;leisure;63207.0;63507.0;False;False
368776;368776;4;3;-1;home;63807.0;;False;True
368778;368778;0;-1;0;home;;59599.0;True;False
368778;368778;1;0;1;other;60259.0;63079.0;False;False
368778;368778;2;1;2;shop;63379.0;64219.0;False;False
368778;368778;3;2;-1;home;64699.0;;False;True
368802;368802;0;-1;0;home;;37735.0;True;False
368802;368802;1;0;1;shop;38335.0;45835.0;False;False
368802;368802;2;1;2;home;46735.0;59335.0;False;False
368802;368802;3;2;3;leisure;60235.0;61135.0;False;False
368802;368802;4;3;4;leisure;61735.0;69235.0;False;False
368802;368802;5;4;-1;home;70135.0;;False;True
368806;368806;0;-1;0;home;;40749.0;True;False
368806;368806;1;0;1;other;42549.0;42609.0;False;False
368806;368806;2;1;2;leisure;43149.0;48549.0;False;False
368806;368806;3;2;3;shop;49449.0;49749.0;False;False
368806;368806;4;3;4;home;51249.0;68049.0;False;False
368806;368806;5;4;5;leisure;68649.0;71049.0;False;False
368806;368806;6;5;-1;home;71949.0;;False;True
368823;368823;0;-1;0;home;;39419.0;True;False
368823;368823;1;0;1;other;39719.0;51719.0;False;False
368823;368823;2;1;-1;home;52019.0;;False;True
368827;368827;0;-1;0;home;;54505.0;True;False
368827;368827;1;0;1;other;55705.0;56905.0;False;False
368827;368827;2;1;-1;home;58105.0;;False;True
368886;368886;0;-1;0;home;;30988.0;True;False
368886;368886;1;0;1;other;32128.0;37408.0;False;False
368886;368886;2;1;-1;home;38548.0;;False;True
368892;368892;0;-1;0;home;;37443.0;True;False
368892;368892;1;0;1;shop;39243.0;41943.0;False;False
368892;368892;2;1;-1;home;43743.0;;False;True
368907;368907;0;-1;0;home;;36671.0;True;False
368907;368907;1;0;1;leisure;39371.0;39371.0;False;False
368907;368907;2;1;-1;home;42071.0;;False;True
368910;368910;0;-1;0;home;;36369.0;True;False
368910;368910;1;0;1;other;37269.0;39969.0;False;False
368910;368910;2;1;-1;home;40869.0;;False;True
368934;368934;0;-1;0;home;;38963.0;True;False
368934;368934;1;0;1;leisure;42563.0;49763.0;False;False
368934;368934;2;1;-1;home;54263.0;;False;True
368981;368981;0;-1;0;home;;39163.0;True;False
368981;368981;1;0;1;shop;39763.0;41863.0;False;False
368981;368981;2;1;2;shop;42463.0;42763.0;False;False
368981;368981;3;2;-1;home;43363.0;;False;True
369029;369029;0;-1;0;home;;26243.0;True;False
369029;369029;1;0;1;work;28343.0;61343.0;False;False
369029;369029;2;1;2;home;63143.0;64043.0;False;False
369029;369029;3;2;3;leisure;64343.0;67643.0;False;False
369029;369029;4;3;-1;home;67943.0;;False;True
369044;369044;0;-1;0;home;;34330.0;True;False
369044;369044;1;0;1;shop;36730.0;39730.0;False;False
369044;369044;2;1;-1;home;42430.0;;False;True
369066;369066;0;-1;0;home;;34869.0;True;False
369066;369066;1;0;1;other;35469.0;35769.0;False;False
369066;369066;2;1;-1;home;36369.0;;False;True
369120;369120;0;-1;0;home;;39180.0;True;False
369120;369120;1;0;1;shop;39780.0;41580.0;False;False
369120;369120;2;1;-1;home;42480.0;;False;True
369125;369125;0;-1;0;home;;40128.0;True;False
369125;369125;1;0;1;leisure;41328.0;63528.0;False;False
369125;369125;2;1;-1;home;65328.0;;False;True
369138;369138;0;-1;0;home;;36244.0;True;False
369138;369138;1;0;1;shop;36844.0;37144.0;False;False
369138;369138;2;1;2;home;37444.0;48844.0;False;False
369138;369138;3;2;3;leisure;49444.0;66844.0;False;False
369138;369138;4;3;-1;home;67444.0;;False;True
369141;369141;0;-1;0;home;;48738.0;True;False
369141;369141;1;0;1;shop;50838.0;56538.0;False;False
369141;369141;2;1;-1;home;57738.0;;False;True
369149;369149;0;-1;0;home;;39898.0;True;False
369149;369149;1;0;1;other;40198.0;40498.0;False;False
369149;369149;2;1;-1;home;40798.0;;False;True
369167;369167;0;-1;0;home;;51272.0;True;False
369167;369167;1;0;1;other;51932.0;55772.0;False;False
369167;369167;2;1;2;home;56312.0;56852.0;False;False
369167;369167;3;2;3;leisure;58172.0;60332.0;False;False
369167;369167;4;3;-1;home;62552.0;;False;True
369217;369217;0;-1;0;home;;32479.0;True;False
369217;369217;1;0;1;shop;33379.0;36679.0;False;False
369217;369217;2;1;2;home;37579.0;49279.0;False;False
369217;369217;3;2;3;leisure;51679.0;51739.0;False;False
369217;369217;4;3;4;home;52879.0;53779.0;False;False
369217;369217;5;4;5;leisure;54259.0;66499.0;False;False
369217;369217;6;5;-1;home;66979.0;;False;True
369221;369221;0;-1;0;home;;54785.0;True;False
369221;369221;1;0;1;other;57785.0;68585.0;False;False
369221;369221;2;1;-1;home;71585.0;;False;True
369226;369226;0;-1;0;home;;53300.0;True;False
369226;369226;1;0;1;shop;53600.0;54200.0;False;False
369226;369226;2;1;-1;home;58100.0;;False;True
369234;369234;0;-1;0;home;;35641.0;True;False
369234;369234;1;0;1;shop;36241.0;36541.0;False;False
369234;369234;2;1;-1;home;37141.0;;False;True
369239;369239;0;-1;0;home;;38814.0;True;False
369239;369239;1;0;1;shop;38994.0;39114.0;False;False
369239;369239;2;1;2;home;39414.0;56874.0;False;False
369239;369239;3;2;3;leisure;57414.0;66834.0;False;False
369239;369239;4;3;-1;home;67434.0;;False;True
369251;369251;0;-1;0;leisure;;35162.0;True;False
369251;369251;1;0;-1;home;41462.0;;False;True
369267;369267;0;-1;0;home;;46991.0;True;False
369267;369267;1;0;1;other;47591.0;52931.0;False;False
369267;369267;2;1;-1;home;53591.0;;False;True
369293;369293;0;-1;0;home;;24311.0;True;False
369293;369293;1;0;1;other;29111.0;35111.0;False;False
369293;369293;2;1;2;shop;39311.0;47111.0;False;False
369293;369293;3;2;3;other;47711.0;54311.0;False;False
369293;369293;4;3;4;other;54611.0;54671.0;False;False
369293;369293;5;4;5;leisure;54911.0;63311.0;False;False
369293;369293;6;5;-1;home;64211.0;;False;True
369296;369296;0;-1;0;home;;33033.0;True;False
369296;369296;1;0;1;shop;33633.0;36033.0;False;False
369296;369296;2;1;-1;home;36633.0;;False;True
369337;369337;0;-1;0;home;;32499.0;True;False
369337;369337;1;0;1;other;33699.0;35199.0;False;False
369337;369337;2;1;-1;home;36099.0;;False;True
369374;369374;0;-1;0;home;;63728.0;True;False
369374;369374;1;0;1;leisure;64328.0;68828.0;False;False
369374;369374;2;1;-1;home;69428.0;;False;True
369391;369391;0;-1;0;home;;32765.0;True;False
369391;369391;1;0;1;leisure;33065.0;39965.0;False;False
369391;369391;2;1;-1;home;40865.0;;False;True
369398;369398;0;-1;0;home;;50370.0;True;False
369398;369398;1;0;1;shop;52470.0;58170.0;False;False
369398;369398;2;1;-1;home;59370.0;;False;True
369401;369401;0;-1;0;home;;31232.0;True;False
369401;369401;1;0;1;shop;31532.0;36632.0;False;False
369401;369401;2;1;-1;home;36932.0;;False;True
369412;369412;0;-1;0;home;;52517.0;True;False
369412;369412;1;0;1;leisure;55217.0;62417.0;False;False
369412;369412;2;1;-1;home;65117.0;;False;True
369426;369426;0;-1;0;home;;50674.0;True;False
369426;369426;1;0;1;other;51454.0;55174.0;False;False
369426;369426;2;1;-1;home;56074.0;;False;True
369506;369506;0;-1;0;home;;33094.0;True;False
369506;369506;1;0;1;other;33694.0;35794.0;False;False
369506;369506;2;1;2;other;37294.0;37594.0;False;False
369506;369506;3;2;3;home;39094.0;62494.0;False;False
369506;369506;4;3;4;other;64894.0;65494.0;False;False
369506;369506;5;4;-1;home;66994.0;;False;True
369518;369518;0;-1;0;home;;51120.0;True;False
369518;369518;1;0;1;leisure;51420.0;58320.0;False;False
369518;369518;2;1;-1;home;58620.0;;False;True
369554;369554;0;-1;0;home;;33564.0;True;False
369554;369554;1;0;1;leisure;34764.0;44364.0;False;False
369554;369554;2;1;2;home;45564.0;53364.0;False;False
369554;369554;3;2;3;leisure;54564.0;69564.0;False;False
369554;369554;4;3;-1;home;70464.0;;False;True
369587;369587;0;-1;0;home;;52181.0;True;False
369587;369587;1;0;1;other;53681.0;55781.0;False;False
369587;369587;2;1;2;shop;56681.0;59081.0;False;False
369587;369587;3;2;3;home;59741.0;76781.0;False;False
369587;369587;4;3;4;other;77381.0;79181.0;False;False
369587;369587;5;4;-1;home;80381.0;;False;True
369609;369609;0;-1;0;home;;29784.0;True;False
369609;369609;1;0;1;work;31884.0;70284.0;False;False
369609;369609;2;1;-1;home;72384.0;;False;True
369635;369635;0;-1;0;home;;31294.0;True;False
369635;369635;1;0;1;shop;31594.0;32794.0;False;False
369635;369635;2;1;-1;home;33274.0;;False;True
369644;369644;0;-1;0;home;;46498.0;True;False
369644;369644;1;0;1;shop;48298.0;57298.0;False;False
369644;369644;2;1;2;home;58798.0;59398.0;False;False
369644;369644;3;2;3;leisure;63298.0;63898.0;False;False
369644;369644;4;3;4;shop;64198.0;65398.0;False;False
369644;369644;5;4;-1;home;65698.0;;False;True
369666;369666;0;-1;0;home;;31622.0;True;False
369666;369666;1;0;1;shop;32222.0;36602.0;False;False
369666;369666;2;1;-1;home;36902.0;;False;True
369668;369668;0;-1;0;home;;46324.0;True;False
369668;369668;1;0;1;leisure;46924.0;50524.0;False;False
369668;369668;2;1;2;home;51124.0;60724.0;False;False
369668;369668;3;2;3;other;61924.0;61924.0;False;False
369668;369668;4;3;-1;home;63124.0;;False;True
369682;369682;0;-1;0;home;;31270.0;True;False
369682;369682;1;0;1;other;32290.0;36790.0;False;False
369682;369682;2;1;2;home;37630.0;47290.0;False;False
369682;369682;3;2;3;other;47470.0;47710.0;False;False
369682;369682;4;3;4;home;48010.0;57550.0;False;False
369682;369682;5;4;5;other;57910.0;58510.0;False;False
369682;369682;6;5;-1;home;58930.0;;False;True
369707;369707;0;-1;0;home;;35716.0;True;False
369707;369707;1;0;1;other;36616.0;40216.0;False;False
369707;369707;2;1;2;home;41116.0;65416.0;False;False
369707;369707;3;2;3;other;66316.0;69916.0;False;False
369707;369707;4;3;-1;home;70516.0;;False;True
369710;369710;0;-1;0;home;;34826.0;True;False
369710;369710;1;0;1;other;35486.0;36506.0;False;False
369710;369710;2;1;2;home;37106.0;53606.0;False;False
369710;369710;3;2;3;leisure;55466.0;62186.0;False;False
369710;369710;4;3;4;other;63746.0;64106.0;False;False
369710;369710;5;4;-1;home;64766.0;;False;True
369728;369728;0;-1;0;home;;33428.0;True;False
369728;369728;1;0;1;other;34928.0;35528.0;False;False
369728;369728;2;1;2;home;37028.0;52028.0;False;False
369728;369728;3;2;3;shop;52328.0;53228.0;False;False
369728;369728;4;3;-1;home;53528.0;;False;True
369771;369771;0;-1;0;home;;31060.0;True;False
369771;369771;1;0;1;other;31660.0;31960.0;False;False
369771;369771;2;1;2;home;32560.0;32860.0;False;False
369771;369771;3;2;3;other;34960.0;35860.0;False;False
369771;369771;4;3;-1;home;37660.0;;False;True
369785;369785;0;-1;0;home;;33093.0;True;False
369785;369785;1;0;1;leisure;33393.0;33993.0;False;False
369785;369785;2;1;2;home;34293.0;36693.0;False;False
369785;369785;3;2;3;shop;37893.0;39393.0;False;False
369785;369785;4;3;-1;home;40593.0;;False;True
369821;369821;0;-1;0;home;;61845.0;True;False
369821;369821;1;0;1;shop;62265.0;62745.0;False;False
369821;369821;2;1;2;shop;63345.0;66345.0;False;False
369821;369821;3;2;-1;home;66945.0;;False;True
369822;369822;0;-1;0;home;;34998.0;True;False
369822;369822;1;0;1;shop;35298.0;35598.0;False;False
369822;369822;2;1;2;home;35898.0;49998.0;False;False
369822;369822;3;2;3;leisure;61998.0;67398.0;False;False
369822;369822;4;3;4;shop;73698.0;74598.0;False;False
369822;369822;5;4;5;leisure;75798.0;84498.0;False;False
369822;369822;6;5;-1;home;85698.0;;False;True
369823;369823;0;-1;0;home;;55717.0;True;False
369823;369823;1;0;1;education;58117.0;96637.0;False;False
369823;369823;2;1;-1;home;101317.0;;False;True
369824;369824;0;-1;0;home;;48189.0;True;False
369824;369824;1;0;1;leisure;51789.0;60789.0;False;False
369824;369824;2;1;-1;home;62589.0;;False;True
369830;369830;0;-1;0;home;;40160.0;True;False
369830;369830;1;0;1;leisure;40460.0;42860.0;False;False
369830;369830;2;1;-1;home;43160.0;;False;True
369892;369892;0;-1;0;home;;33552.0;True;False
369892;369892;1;0;1;shop;35952.0;38652.0;False;False
369892;369892;2;1;2;home;41052.0;50052.0;False;False
369892;369892;3;2;3;shop;52752.0;55452.0;False;False
369892;369892;4;3;-1;home;57852.0;;False;True
369893;369893;0;-1;0;home;;53135.0;True;False
369893;369893;1;0;1;shop;53435.0;54935.0;False;False
369893;369893;2;1;2;leisure;55535.0;60335.0;False;False
369893;369893;3;2;-1;home;61355.0;;False;True
369911;369911;0;-1;0;home;;32120.0;True;False
369911;369911;1;0;1;leisure;32960.0;38120.0;False;False
369911;369911;2;1;2;shop;38360.0;40100.0;False;False
369911;369911;3;2;3;home;40760.0;58760.0;False;False
369911;369911;4;3;4;shop;59360.0;66020.0;False;False
369911;369911;5;4;5;leisure;66860.0;83300.0;False;False
369911;369911;6;5;-1;home;84140.0;;False;True
369975;369975;0;-1;0;home;;38830.0;True;False
369975;369975;1;0;1;shop;39130.0;41530.0;False;False
369975;369975;2;1;-1;home;41830.0;;False;True
370001;370001;0;-1;0;home;;41773.0;True;False
370001;370001;1;0;1;shop;42013.0;43093.0;False;False
370001;370001;2;1;2;home;43333.0;55753.0;False;False
370001;370001;3;2;3;leisure;57133.0;61753.0;False;False
370001;370001;4;3;4;shop;62053.0;62353.0;False;False
370001;370001;5;4;5;leisure;63673.0;65353.0;False;False
370001;370001;6;5;6;shop;66253.0;66613.0;False;False
370001;370001;7;6;7;leisure;66853.0;68593.0;False;False
370001;370001;8;7;8;home;68713.0;70993.0;False;False
370001;370001;9;8;9;leisure;72553.0;81313.0;False;False
370001;370001;10;9;-1;home;82813.0;;False;True
370015;370015;0;-1;0;home;;28193.0;True;False
370015;370015;1;0;1;leisure;29213.0;29993.0;False;False
370015;370015;2;1;2;leisure;32693.0;32993.0;False;False
370015;370015;3;2;3;leisure;34493.0;51893.0;False;False
370015;370015;4;3;4;home;57893.0;58193.0;False;False
370015;370015;5;4;5;leisure;58613.0;63293.0;False;False
370015;370015;6;5;6;other;63893.0;64493.0;False;False
370015;370015;7;6;-1;home;65693.0;;False;True
370021;370021;0;-1;0;home;;56966.0;True;False
370021;370021;1;0;1;other;58166.0;63266.0;False;False
370021;370021;2;1;-1;home;64466.0;;False;True
370077;370077;0;-1;0;home;;39547.0;True;False
370077;370077;1;0;1;leisure;41167.0;60967.0;False;False
370077;370077;2;1;-1;home;62467.0;;False;True
370092;370092;0;-1;0;home;;58432.0;True;False
370092;370092;1;0;1;leisure;59632.0;59812.0;False;False
370092;370092;2;1;2;leisure;67252.0;67432.0;False;False
370092;370092;3;2;-1;home;68632.0;;False;True
370100;370100;0;-1;0;home;;27392.0;True;False
370100;370100;1;0;1;other;28292.0;29192.0;False;False
370100;370100;2;1;2;shop;30092.0;35192.0;False;False
370100;370100;3;2;3;home;36392.0;38192.0;False;False
370100;370100;4;3;4;other;39392.0;40292.0;False;False
370100;370100;5;4;5;home;41192.0;45392.0;False;False
370100;370100;6;5;6;other;46292.0;46592.0;False;False
370100;370100;7;6;-1;home;47492.0;;False;True
370142;370142;0;-1;0;home;;32429.0;True;False
370142;370142;1;0;1;shop;33629.0;37829.0;False;False
370142;370142;2;1;-1;home;39329.0;;False;True
370152;370152;0;-1;0;home;;39484.0;True;False
370152;370152;1;0;1;shop;40084.0;40384.0;False;False
370152;370152;2;1;2;home;40684.0;52084.0;False;False
370152;370152;3;2;3;leisure;52684.0;70084.0;False;False
370152;370152;4;3;-1;home;70684.0;;False;True
370156;370156;0;-1;0;home;;44723.0;True;False
370156;370156;1;0;1;leisure;45623.0;59123.0;False;False
370156;370156;2;1;-1;home;60323.0;;False;True
370293;370293;0;-1;0;home;;49255.0;True;False
370293;370293;1;0;1;leisure;50455.0;56455.0;False;False
370293;370293;2;1;2;shop;57055.0;62755.0;False;False
370293;370293;3;2;-1;home;63655.0;;False;True
370305;370305;0;-1;0;home;;27915.0;True;False
370305;370305;1;0;1;other;30315.0;31515.0;False;False
370305;370305;2;1;-1;home;33315.0;;False;True
370306;370306;0;-1;0;home;;36192.0;True;False
370306;370306;1;0;1;shop;36492.0;36792.0;False;False
370306;370306;2;1;2;leisure;37392.0;41892.0;False;False
370306;370306;3;2;3;shop;42492.0;43692.0;False;False
370306;370306;4;3;4;home;43992.0;72492.0;False;False
370306;370306;5;4;5;leisure;73392.0;82392.0;False;False
370306;370306;6;5;-1;home;83292.0;;False;True
370318;370318;0;-1;0;home;;35963.0;True;False
