household_id;car_availability;bicycle_availability;number_of_cars;number_of_bicycles;income;census_household_id
363839;none;none;1;0;0.0;35411
391727;all;all;1;0;0.0;38292
340892;all;all;1;2;0.0;33534
340955;all;all;1;2;0.0;33540
340970;all;all;1;0;0.0;33540
363331;none;all;1;0;0.0;35392
368018;none;all;1;0;0.0;35710
340977;all;all;1;0;0.0;33541
373691;all;all;1;0;0.0;36151
383426;all;all;1;0;0.0;37391
341026;none;all;1;2;0.0;33542
348986;all;all;1;2;0.0;34340
366034;all;all;1;2;0.0;35590
374957;all;all;1;2;0.0;36311
389876;all;none;1;2;0.0;38150
404798;all;all;1;2;0.0;40232
341044;all;all;1;0;0.0;33543
375550;all;none;1;0;0.0;36433
341066;all;all;1;0;0.0;33543
341075;none;all;1;3;0.0;33543
341080;all;all;1;0;0.0;33544
356112;all;all;1;0;0.0;34710
363580;all;none;1;0;0.0;35394
341081;all;all;1;1;0.0;33544
354333;all;none;1;1;0.0;34633
341103;all;all;1;0;0.0;33544
345331;all;all;1;0;0.0;34190
364401;all;all;1;0;0.0;35460
366161;all;all;1;0;0.0;35594
341141;none;none;1;2;0.0;33549
341214;none;all;1;1;0.0;33552
359150;none;all;1;1;0.0;35141
408273;all;all;1;1;0.0;40912
341238;all;all;1;4;0.0;33552
343623;all;none;1;4;0.0;33910
355988;all;all;1;4;0.0;34704
356169;all;all;1;4;0.0;34711
363574;all;all;1;4;0.0;35394
387972;none;none;1;4;0.0;38031
341278;all;all;1;1;0.0;33553
372535;all;all;1;1;0.0;35994
341286;all;all;1;0;0.0;33554
370142;all;none;1;0;0.0;35950
372150;all;all;1;0;0.0;35992
341305;all;all;1;0;0.0;33554
346063;none;all;1;0;0.0;34222
375538;all;all;1;0;0.0;36432
376368;none;all;1;0;0.0;36590
380174;all;all;1;0;0.0;37101
381733;all;all;1;0;0.0;37154
407215;all;all;1;0;0.0;40832
341338;all;all;1;2;0.0;33558
357327;all;all;1;2;0.0;34866
364645;all;none;1;2;0.0;35479
409697;all;none;1;2;0.0;41115
341346;none;all;1;2;0.0;33559
360060;all;all;1;2;0.0;35237
397649;all;all;1;2;0.0;38918
341375;all;none;1;1;0.0;33563
341376;all;all;1;3;0.0;33563
341416;none;all;1;1;0.0;33574
341434;all;all;1;1;0.0;33582
361228;none;all;1;1;0.0;35314
390454;none;all;1;1;0.0;38154
341496;all;all;1;3;0.0;33600
341504;all;all;1;0;0.0;33601
347999;all;all;1;0;0.0;34324
348738;all;all;1;0;0.0;34333
350902;all;all;1;0;0.0;34364
362213;all;all;1;0;0.0;35370
341509;all;none;1;1;0.0;33602
355251;all;all;1;1;0.0;34684
362551;all;all;1;1;0.0;35374
393978;none;all;1;1;0.0;38494
395699;all;all;1;1;0.0;38730
401414;all;all;1;1;0.0;39852
408600;none;none;1;1;0.0;40932
341516;all;all;1;1;0.0;33602
401138;all;all;1;1;0.0;39842
341556;all;none;1;1;0.0;33610
341578;all;all;1;2;0.0;33612
382795;none;all;1;2;0.0;37370
341610;all;all;1;1;0.0;33620
388956;all;all;1;1;0.0;38113
341653;all;all;1;0;0.0;33628
359578;all;all;1;0;0.0;35186
366882;all;none;1;0;0.0;35627
341663;all;all;1;0;0.0;33630
341664;all;all;1;0;0.0;33630
368726;all;all;1;0;0.0;35822
382567;all;all;1;0;0.0;37314
388541;all;all;1;0;0.0;38072
408704;none;none;1;0;0.0;40953
341735;all;all;1;2;0.0;33642
341739;all;all;1;4;0.0;33643
341768;all;all;1;2;0.0;33650
367736;all;none;1;2;0.0;35693
341784;all;none;1;0;0.0;33652
345895;all;all;1;0;0.0;34213
367194;all;all;1;0;0.0;35644
401462;all;all;1;0;0.0;39852
341860;none;all;1;0;0.0;33671
352957;all;all;1;0;0.0;34584
341862;none;all;1;2;0.0;33671
341885;all;all;1;1;0.0;33674
341914;all;all;1;0;0.0;33680
369830;all;all;1;0;0.0;35931
370804;all;all;1;0;0.0;35970
401678;all;all;1;0;0.0;39854
341970;all;all;1;0;0.0;33683
342713;all;all;1;0;0.0;33771
364225;all;all;1;0;0.0;35444
389185;all;all;1;0;0.0;38131
341997;all;all;1;2;0.0;33688
354618;all;all;1;2;0.0;34649
362144;all;all;1;2;0.0;35369
342000;all;all;1;0;0.0;33689
348129;all;all;1;0;0.0;34326
342039;none;all;1;0;0.0;33692
387069;all;all;1;0;0.0;37893
387352;none;all;1;0;0.0;37931
342040;none;all;1;2;0.0;33692
344497;none;all;1;2;0.0;34120
342097;none;all;1;2;0.0;33700
366930;all;all;1;2;0.0;35630
373712;all;all;1;2;0.0;36151
342114;all;all;1;0;0.0;33701
342123;all;all;1;2;0.0;33701
349580;all;all;1;2;0.0;34344
368198;all;all;1;2;0.0;35714
404033;all;all;1;2;0.0;40154
342127;all;all;1;0;0.0;33701
356273;all;all;1;0;0.0;34712
409137;all;all;1;0;0.0;41033
342133;all;all;1;0;0.0;33702
376879;all;all;1;0;0.0;36793
383282;all;none;1;0;0.0;37390
384040;all;all;1;0;0.0;37431
385458;all;none;1;0;0.0;37513
403963;all;all;1;0;0.0;40153
342135;all;none;1;0;0.0;33702
342864;all;all;1;0;0.0;33781
344843;all;all;1;0;0.0;34151
396246;all;all;1;0;0.0;38740
396490;all;all;1;0;0.0;38751
342161;all;none;1;0;0.0;33704
358231;none;none;1;0;0.0;35021
365959;all;all;1;0;0.0;35583
342208;all;all;1;0;0.0;33710
342233;all;all;1;1;0.0;33712
342240;all;all;1;2;0.0;33712
342247;all;all;1;0;0.0;33713
368520;all;all;1;0;0.0;35781
388490;all;none;1;0;0.0;38071
342265;all;all;1;3;0.0;33714
342267;all;all;1;2;0.0;33714
349239;all;all;1;2;0.0;34341
342272;all;all;1;0;0.0;33714
342345;all;all;1;0;0.0;33724
342346;all;all;1;2;0.0;33724
342375;all;all;1;2;0.0;33731
362513;all;none;1;2;0.0;35374
399162;all;all;1;2;0.0;39294
408839;all;all;1;2;0.0;40974
342388;all;all;1;0;0.0;33732
342427;all;all;1;2;0.0;33740
381064;all;none;1;2;0.0;37114
389909;all;all;1;2;0.0;38150
342435;all;all;1;1;0.0;33741
355965;all;all;1;1;0.0;34704
395317;all;all;1;1;0.0;38710
342440;none;all;1;4;0.0;33742
342445;all;all;1;0;0.0;33742
342447;all;none;1;2;0.0;33743
359275;none;all;1;2;0.0;35152
364018;none;none;1;2;0.0;35430
394264;all;all;1;2;0.0;38590
342492;all;all;1;0;0.0;33751
349588;all;all;1;0;0.0;34344
355877;all;all;1;0;0.0;34702
365447;all;none;1;0;0.0;35552
374533;all;all;1;0;0.0;36273
376424;all;all;1;0;0.0;36594
384788;all;none;1;0;0.0;37471
397365;all;all;1;0;0.0;38872
411172;all;all;1;0;0.0;41393
342510;all;all;1;6;0.0;33753
342606;all;all;1;2;0.0;33762
357947;all;all;1;2;0.0;34973
342683;all;all;1;1;0.0;33768
342715;all;none;1;3;0.0;33771
377945;all;all;1;3;0.0;36970
384265;all;all;1;3;0.0;37450
400079;all;none;1;3;0.0;39690
342753;all;all;1;0;0.0;33772
342768;all;all;1;4;0.0;33773
355501;all;all;1;4;0.0;34692
361996;none;all;1;4;0.0;35364
379037;all;all;1;4;0.0;37054
342774;all;all;1;0;0.0;33773
372775;all;all;1;0;0.0;36010
342783;all;all;1;2;0.0;33773
345028;all;all;1;2;0.0;34164
342826;all;all;1;1;0.0;33780
342917;none;all;1;2;0.0;33784
342951;all;all;1;0;0.0;33789
342963;none;all;1;1;0.0;33790
342976;all;all;1;0;0.0;33791
342996;all;all;1;1;0.0;33791
342999;all;none;1;0;0.0;33792
359194;all;all;1;0;0.0;35144
375397;all;all;1;0;0.0;36392
343072;all;none;1;1;0.0;33797
397760;all;all;1;1;0.0;38959
402372;all;all;1;1;0.0;39875
343092;all;all;1;0;0.0;33800
379846;all;none;1;0;0.0;37093
400104;all;all;1;0;0.0;39691
343096;all;all;1;0;0.0;33801
375470;all;all;1;0;0.0;36411
343135;all;all;1;0;0.0;33804
343139;all;all;1;2;0.0;33804
353368;all;all;1;2;0.0;34604
396052;all;all;1;2;0.0;38733
404161;all;all;1;2;0.0;40171
343141;all;all;1;0;0.0;33804
345035;all;all;1;0;0.0;34164
352861;all;all;1;0;0.0;34570
374402;none;all;1;0;0.0;36253
396132;all;all;1;0;0.0;38734
403054;none;none;1;0;0.0;40011
343175;all;none;1;1;0.0;33812
346876;none;all;1;1;0.0;34283
400482;all;all;1;1;0.0;39733
343191;all;all;1;0;0.0;33813
405756;all;all;1;0;0.0;40530
343225;all;all;1;0;0.0;33821
362831;all;all;1;0;0.0;35382
343241;all;all;1;0;0.0;33823
343338;none;all;1;3;0.0;33841
348425;all;all;1;3;0.0;34331
379933;none;all;1;3;0.0;37093
392074;all;none;1;3;0.0;38331
406421;all;all;1;3;0.0;40692
343352;all;all;1;1;0.0;33843
367742;all;none;1;1;0.0;35694
343396;all;all;1;0;0.0;33853
373225;all;all;1;0;0.0;36090
388300;all;all;1;0;0.0;38053
401771;all;all;1;0;0.0;39854
343401;none;all;1;2;0.0;33853
343433;all;all;1;0;0.0;33862
355818;all;none;1;0;0.0;34701
364096;none;none;1;0;0.0;35434
379120;none;all;1;0;0.0;37072
384664;all;none;1;0;0.0;37463
387170;all;all;1;0;0.0;37911
387701;none;all;1;0;0.0;37990
396413;all;all;1;0;0.0;38751
397234;all;all;1;0;0.0;38833
343488;all;all;1;0;0.0;33873
391596;none;all;1;0;0.0;38273
343523;all;all;1;1;0.0;33882
343525;none;all;1;1;0.0;33882
370633;all;all;1;1;0.0;35964
343535;all;all;1;2;0.0;33883
343622;none;all;1;0;0.0;33910
359918;none;all;1;0;0.0;35222
343629;all;all;1;1;0.0;33912
343639;all;all;1;0;0.0;33914
400012;all;all;1;0;0.0;39674
343645;all;all;1;0;0.0;33916
372681;none;all;1;0;0.0;35996
409562;none;all;1;0;0.0;41105
343649;all;all;1;2;0.0;33920
377706;all;all;1;2;0.0;36934
401389;none;all;1;2;0.0;39851
343687;all;all;1;1;0.0;33930
352105;all;all;1;1;0.0;34481
353531;all;all;1;1;0.0;34611
378783;all;none;1;1;0.0;37014
383000;all;none;1;1;0.0;37372
410687;all;all;1;1;0.0;41254
343711;all;all;1;2;0.0;33934
345503;all;all;1;2;0.0;34201
345590;all;all;1;2;0.0;34202
348045;none;all;1;2;0.0;34324
356493;none;none;1;2;0.0;34720
367680;all;none;1;2;0.0;35692
373248;all;all;1;2;0.0;36091
379445;none;all;1;2;0.0;37091
405227;all;all;1;2;0.0;40294
408581;none;none;1;2;0.0;40932
343771;all;all;1;1;0.0;33952
385790;all;all;1;1;0.0;37634
343778;all;all;1;1;0.0;33954
402674;all;all;1;1;0.0;39910
343817;all;none;1;2;0.0;33970
387904;none;none;1;2;0.0;38013
400147;none;none;1;2;0.0;39693
400496;none;all;1;2;0.0;39733
343860;none;all;1;0;0.0;33991
343879;all;all;1;0;0.0;34001
343896;all;all;1;5;0.0;34004
343988;all;all;1;0;0.0;34041
344022;all;all;1;5;0.0;34043
405442;all;all;1;5;0.0;40412
344085;all;all;1;1;0.0;34054
347646;all;all;1;1;0.0;34322
397763;all;all;1;1;0.0;38961
399772;all;all;1;1;0.0;39613
344094;all;all;1;2;0.0;34055
351695;all;all;1;2;0.0;34417
344101;none;all;1;0;0.0;34060
367026;all;none;1;0;0.0;35632
344132;none;none;1;2;0.0;34063
356213;all;all;1;2;0.0;34711
406796;none;none;1;2;0.0;40790
344148;none;all;1;5;0.0;34064
344176;all;all;1;0;0.0;34071
345419;all;all;1;0;0.0;34194
351972;all;all;1;0;0.0;34462
380562;all;none;1;0;0.0;37111
344286;all;all;1;2;0.0;34084
344307;none;all;1;1;0.0;34090
410302;all;all;1;1;0.0;41211
344308;all;all;1;2;0.0;34091
361341;all;none;1;2;0.0;35322
378055;all;all;1;2;0.0;36971
394870;none;all;1;2;0.0;38652
344317;all;all;1;0;0.0;34091
344325;all;all;1;3;0.0;34092
382923;all;none;1;3;0.0;37371
392075;all;all;1;3;0.0;38331
344345;all;all;1;2;0.0;34094
400116;all;all;1;2;0.0;39692
344350;all;all;1;0;0.0;34094
344652;all;all;1;0;0.0;34131
356929;all;all;1;0;0.0;34760
371345;all;all;1;0;0.0;35973
379465;all;all;1;0;0.0;37091
393487;all;all;1;0;0.0;38453
394205;all;all;1;0;0.0;38570
405774;all;all;1;0;0.0;40531
344361;all;all;1;0;0.0;34100
346250;all;all;1;0;0.0;34230
344401;all;all;1;3;0.0;34104
396563;all;all;1;3;0.0;38752
405309;all;none;1;3;0.0;40352
344411;all;none;1;0;0.0;34105
364483;all;all;1;0;0.0;35465
344434;all;none;1;3;0.0;34111
354170;all;all;1;3;0.0;34630
344454;all;all;1;1;0.0;34113
386084;all;all;1;1;0.0;37710
344456;none;all;1;0;0.0;34113
391194;none;all;1;0;0.0;38232
344488;all;all;1;1;0.0;34120
372790;all;all;1;1;0.0;36011
344507;all;all;1;2;0.0;34120
344535;all;all;1;0;0.0;34122
344632;all;all;1;2;0.0;34130
344641;all;all;1;1;0.0;34131
344648;none;none;1;0;0.0;34131
386541;all;all;1;0;0.0;37811
392079;all;all;1;0;0.0;38331
400836;all;all;1;0;0.0;39771
404467;all;none;1;0;0.0;40211
406560;all;none;1;0;0.0;40731
344689;all;none;1;1;0.0;34133
344694;all;all;1;1;0.0;34133
382799;all;all;1;1;0.0;37370
404638;all;all;1;1;0.0;40214
344715;none;all;1;0;0.0;34134
409804;all;all;1;0;0.0;41131
344735;all;all;1;1;0.0;34140
393750;all;none;1;1;0.0;38472
344750;all;all;1;2;0.0;34141
345244;none;all;1;2;0.0;34182
349913;all;none;1;2;0.0;34350
359230;none;all;1;2;0.0;35150
359566;all;all;1;2;0.0;35184
359994;all;all;1;2;0.0;35231
368178;all;all;1;2;0.0;35714
372602;all;all;1;2;0.0;35994
381097;all;all;1;2;0.0;37114
387777;all;all;1;2;0.0;37993
393141;all;all;1;2;0.0;38394
344767;all;all;1;0;0.0;34142
349054;none;all;1;0;0.0;34340
344828;none;none;1;0;0.0;34150
398081;all;all;1;0;0.0;39030
344870;all;none;1;0;0.0;34152
363401;all;all;1;0;0.0;35393
397222;all;all;1;0;0.0;38832
402762;all;none;1;0;0.0;39914
344880;all;all;1;0;0.0;34153
375035;all;all;1;0;0.0;36312
383398;all;all;1;0;0.0;37391
407178;all;all;1;0;0.0;40831
344913;all;all;1;1;0.0;34157
383820;all;all;1;1;0.0;37398
344949;all;all;1;3;0.0;34161
362348;none;all;1;3;0.0;35372
374666;all;all;1;3;0.0;36291
387042;all;all;1;3;0.0;37893
345133;none;all;1;0;0.0;34173
345139;all;none;1;3;0.0;34173
403451;none;all;1;3;0.0;40130
345228;all;all;1;0;0.0;34182
350013;none;all;1;0;0.0;34351
364465;none;all;1;0;0.0;35464
371657;all;all;1;0;0.0;35990
396313;all;all;1;0;0.0;38750
345310;all;all;1;1;0.0;34189
345319;all;none;1;3;0.0;34190
346332;all;all;1;3;0.0;34232
346422;all;none;1;3;0.0;34234
354015;all;all;1;3;0.0;34624
378335;all;all;1;3;0.0;36990
386437;all;all;1;3;0.0;37790
345346;none;all;1;0;0.0;34191
355885;all;all;1;0;0.0;34703
382287;all;none;1;0;0.0;37271
390295;all;none;1;0;0.0;38153
345366;all;all;1;0;0.0;34192
405391;all;all;1;0;0.0;40394
406471;none;all;1;0;0.0;40711
345464;all;all;1;0;0.0;34200
369707;all;all;1;0;0.0;35930
370706;all;all;1;0;0.0;35970
371468;all;none;1;0;0.0;35974
390759;none;none;1;0;0.0;38174
392606;all;all;1;0;0.0;38371
397444;all;all;1;0;0.0;38891
397465;all;all;1;0;0.0;38891
403478;all;none;1;0;0.0;40130
410353;all;all;1;0;0.0;41212
345465;all;all;1;0;0.0;34200
384591;all;all;1;0;0.0;37454
345558;all;all;1;2;0.0;34202
365719;all;none;1;2;0.0;35570
366511;none;all;1;2;0.0;35611
345575;none;all;1;2;0.0;34202
345603;all;all;1;2;0.0;34203
345617;none;all;1;2;0.0;34203
345633;all;all;1;1;0.0;34203
361968;none;all;1;1;0.0;35363
345644;all;all;1;2;0.0;34203
347792;all;all;1;2;0.0;34323
369044;all;all;1;2;0.0;35852
389643;all;all;1;2;0.0;38134
409489;all;all;1;2;0.0;41092
345680;none;all;1;0;0.0;34204
365207;all;all;1;0;0.0;35531
371381;all;all;1;0;0.0;35974
373040;all;all;1;0;0.0;36050
374423;all;all;1;0;0.0;36253
378162;all;all;1;0;0.0;36973
379906;all;all;1;0;0.0;37093
407722;all;all;1;0;0.0;40892
407759;all;all;1;0;0.0;40892
345722;all;all;1;0;0.0;34207
345728;none;all;1;0;0.0;34208
353452;all;all;1;0;0.0;34609
345750;all;all;1;2;0.0;34210
345766;all;all;1;1;0.0;34210
345792;all;all;1;2;0.0;34211
374372;all;all;1;2;0.0;36251
381526;all;all;1;2;0.0;37134
389543;all;all;1;2;0.0;38133
345798;all;all;1;0;0.0;34211
391684;all;none;1;0;0.0;38290
345864;none;none;1;0;0.0;34213
370987;none;all;1;0;0.0;35971
345906;all;all;1;1;0.0;34214
351066;all;all;1;1;0.0;34372
355138;none;all;1;1;0.0;34682
373286;all;all;1;1;0.0;36092
374109;all;all;1;1;0.0;36213
389179;all;all;1;1;0.0;38131
345907;all;all;1;1;0.0;34214
354948;all;all;1;1;0.0;34680
357124;none;all;1;1;0.0;34811
375344;all;all;1;1;0.0;36373
383105;all;all;1;1;0.0;37373
401246;all;all;1;1;0.0;39850
408750;all;all;1;1;0.0;40963
345928;all;all;1;0;0.0;34214
345933;all;all;1;1;0.0;34214
358359;all;all;1;1;0.0;35042
360501;all;none;1;1;0.0;35283
364659;none;all;1;1;0.0;35480
364720;all;all;1;1;0.0;35483
365515;all;none;1;1;0.0;35560
384597;all;all;1;1;0.0;37454
395013;all;all;1;1;0.0;38690
345938;all;all;1;0;0.0;34215
345974;all;all;1;0;0.0;34220
345981;all;none;1;0;0.0;34220
390419;all;all;1;0;0.0;38154
345998;none;all;1;2;0.0;34220
346077;all;all;1;4;0.0;34222
352936;all;none;1;4;0.0;34582
371732;all;all;1;4;0.0;35990
377737;all;all;1;4;0.0;36950
346091;all;all;1;0;0.0;34222
380467;none;all;1;0;0.0;37111
409139;all;all;1;0;0.0;41033
346098;all;all;1;0;0.0;34223
390340;all;all;1;0;0.0;38153
346160;all;all;1;2;0.0;34224
382532;all;all;1;2;0.0;37312
346165;all;all;1;2;0.0;34224
369138;all;all;1;2;0.0;35860
370152;all;all;1;2;0.0;35950
397882;all;all;1;2;0.0;38990
346189;all;all;1;0;0.0;34226
351357;all;all;1;0;0.0;34388
366167;all;all;1;0;0.0;35595
367976;none;none;1;0;0.0;35706
368204;all;none;1;0;0.0;35715
396897;all;all;1;0;0.0;38757
346204;all;none;1;0;0.0;34227
409176;all;none;1;0;0.0;41036
346210;all;all;1;2;0.0;34227
383802;none;all;1;2;0.0;37396
346291;all;all;1;0;0.0;34231
398476;all;all;1;0;0.0;39073
346293;all;all;1;1;0.0;34231
346299;all;none;1;1;0.0;34231
346310;all;none;1;2;0.0;34231
365325;all;none;1;2;0.0;35542
383364;none;all;1;2;0.0;37391
346333;all;all;1;2;0.0;34232
406290;none;all;1;2;0.0;40671
346347;all;all;1;2;0.0;34232
346348;all;all;1;2;0.0;34232
349294;none;all;1;2;0.0;34342
410136;all;all;1;2;0.0;41154
346412;all;all;1;0;0.0;34234
355903;all;all;1;0;0.0;34703
346468;all;all;1;0;0.0;34236
359666;all;all;1;0;0.0;35197
367147;all;all;1;0;0.0;35638
346525;none;all;1;3;0.0;34241
346531;all;all;1;2;0.0;34241
346532;all;all;1;0;0.0;34241
346543;all;all;1;2;0.0;34242
352546;none;all;1;2;0.0;34531
370855;all;all;1;2;0.0;35971
346556;all;all;1;3;0.0;34243
374774;none;none;1;3;0.0;36293
346576;all;all;1;2;0.0;34244
353581;all;all;1;2;0.0;34612
346599;all;all;1;1;0.0;34250
346606;none;none;1;1;0.0;34250
346916;none;all;1;1;0.0;34284
388992;none;all;1;1;0.0;38120
346615;all;all;1;2;0.0;34251
346616;none;all;1;0;0.0;34251
346625;all;all;1;0;0.0;34252
353385;all;all;1;0;0.0;34604
346643;all;all;1;0;0.0;34254
351893;all;all;1;0;0.0;34451
352143;all;all;1;0;0.0;34483
360363;all;all;1;0;0.0;35280
384305;none;all;1;0;0.0;37451
394512;all;all;1;0;0.0;38614
408982;all;all;1;0;0.0;41010
346696;all;all;1;2;0.0;34262
346707;all;all;1;0;0.0;34263
402336;all;all;1;0;0.0;39874
346725;all;all;1;0;0.0;34266
349672;all;all;1;0;0.0;34345
350540;all;all;1;0;0.0;34355
346767;all;all;1;1;0.0;34272
346775;all;all;1;0;0.0;34273
386634;all;all;1;0;0.0;37833
346853;all;all;1;1;0.0;34282
346873;none;all;1;5;0.0;34282
346900;all;all;1;1;0.0;34284
381360;none;none;1;1;0.0;37130
346935;all;all;1;1;0.0;34290
346975;all;none;1;2;0.0;34292
410428;none;all;1;2;0.0;41214
347044;all;all;1;0;0.0;34300
347059;all;all;1;1;0.0;34301
347074;all;all;1;0;0.0;34302
368134;all;all;1;0;0.0;35713
347090;all;none;1;0;0.0;34303
408664;none;none;1;0;0.0;40950
347095;none;all;1;0;0.0;34303
357006;all;all;1;0;0.0;34780
362949;all;all;1;0;0.0;35384
377443;all;all;1;0;0.0;36912
408112;all;all;1;0;0.0;40911
347112;all;all;1;1;0.0;34305
347140;all;all;1;1;0.0;34310
386873;none;all;1;1;0.0;37873
347166;all;all;1;0;0.0;34312
360029;all;none;1;0;0.0;35233
347195;all;all;1;4;0.0;34313
369293;all;all;1;4;0.0;35870
383523;all;all;1;4;0.0;37392
347249;all;all;1;1;0.0;34320
357717;all;all;1;1;0.0;34933
376458;all;all;1;1;0.0;36611
382152;all;all;1;1;0.0;37250
384495;all;all;1;1;0.0;37453
396157;all;all;1;1;0.0;38734
396184;all;all;1;1;0.0;38734
397808;none;all;1;1;0.0;38971
347264;all;all;1;4;0.0;34320
386981;all;none;1;4;0.0;37891
405455;none;all;1;4;0.0;40413
347268;none;all;1;0;0.0;34320
401441;all;all;1;0;0.0;39852
410265;all;all;1;0;0.0;41210
411031;all;all;1;0;0.0;41373
347294;none;all;1;1;0.0;34320
347319;all;all;1;1;0.0;34320
357234;all;none;1;1;0.0;34843
361708;all;all;1;1;0.0;35361
371501;all;none;1;1;0.0;35974
378709;all;all;1;1;0.0;37010
379695;all;all;1;1;0.0;37092
383208;all;all;1;1;0.0;37374
393219;none;all;1;1;0.0;38413
347335;all;all;1;2;0.0;34320
347341;all;all;1;2;0.0;34320
347378;all;all;1;1;0.0;34320
379401;all;none;1;1;0.0;37090
407755;all;all;1;1;0.0;40892
347414;all;all;1;2;0.0;34321
347422;all;all;1;1;0.0;34321
347424;all;all;1;2;0.0;34321
347425;all;all;1;2;0.0;34321
347444;all;all;1;2;0.0;34321
347453;all;none;1;2;0.0;34321
387552;all;none;1;2;0.0;37970
347505;all;all;1;2;0.0;34321
360073;none;none;1;2;0.0;35240
347554;all;all;1;1;0.0;34321
353071;all;none;1;1;0.0;34600
363757;none;none;1;1;0.0;35403
367752;all;all;1;1;0.0;35694
378127;none;all;1;1;0.0;36972
382425;all;all;1;1;0.0;37292
347563;all;all;1;4;0.0;34321
347598;none;all;1;3;0.0;34322
367602;all;all;1;3;0.0;35690
377058;all;none;1;3;0.0;36850
347612;all;all;1;2;0.0;34322
358185;none;all;1;2;0.0;35012
362500;all;all;1;2;0.0;35374
364658;all;all;1;2;0.0;35480
384572;all;none;1;2;0.0;37454
347621;none;all;1;0;0.0;34322
358590;all;all;1;0;0.0;35082
347698;all;all;1;0;0.0;34322
347706;all;all;1;3;0.0;34322
362037;all;all;1;3;0.0;35364
396152;all;all;1;3;0.0;38734
347715;none;all;1;5;0.0;34322
357383;all;all;1;5;0.0;34880
389212;all;all;1;5;0.0;38131
347718;all;all;1;3;0.0;34322
374082;all;all;1;3;0.0;36212
347725;all;all;1;2;0.0;34322
353558;none;all;1;2;0.0;34611
347744;all;all;1;1;0.0;34322
347745;all;all;1;0;0.0;34322
369821;all;all;1;0;0.0;35931
347771;all;all;1;2;0.0;34323
347799;all;all;1;0;0.0;34323
356556;all;all;1;0;0.0;34723
368910;none;all;1;0;0.0;35843
347836;all;all;1;1;0.0;34323
347840;all;all;1;0;0.0;34323
351120;none;all;1;0;0.0;34374
407803;none;none;1;0;0.0;40893
347860;all;all;1;0;0.0;34323
355519;all;all;1;0;0.0;34692
393453;all;all;1;0;0.0;38452
347867;none;all;1;4;0.0;34323
355086;all;all;1;4;0.0;34682
382464;all;none;1;4;0.0;37294
403091;all;all;1;4;0.0;40014
407038;all;all;1;4;0.0;40813
347924;all;all;1;1;0.0;34323
347954;all;none;1;2;0.0;34324
347972;all;all;1;2;0.0;34324
348052;all;all;1;0;0.0;34324
355609;all;all;1;0;0.0;34694
360173;none;none;1;0;0.0;35253
360726;all;all;1;0;0.0;35292
348149;all;all;1;0;0.0;34327
348169;all;all;1;0;0.0;34328
348203;all;all;1;2;0.0;34329
352591;all;all;1;2;0.0;34539
352908;all;all;1;2;0.0;34575
357116;all;all;1;2;0.0;34807
362131;all;all;1;2;0.0;35368
363798;none;none;1;2;0.0;35405
364845;all;all;1;2;0.0;35498
367796;all;none;1;2;0.0;35699
348207;all;all;1;1;0.0;34329
348259;none;all;1;1;0.0;34330
348270;all;all;1;3;0.0;34330
370021;all;all;1;3;0.0;35933
373283;all;all;1;3;0.0;36092
348298;all;all;1;2;0.0;34330
395697;none;none;1;2;0.0;38730
406417;all;all;1;2;0.0;40692
348322;all;all;1;3;0.0;34330
353694;none;all;1;3;0.0;34614
379403;none;all;1;3;0.0;37090
348380;all;all;1;2;0.0;34331
348383;all;all;1;0;0.0;34331
379759;all;none;1;0;0.0;37092
382791;all;all;1;0;0.0;37370
348502;none;all;1;1;0.0;34332
374413;all;all;1;1;0.0;36253
403438;all;all;1;1;0.0;40124
406625;all;all;1;1;0.0;40734
348523;all;all;1;1;0.0;34332
400322;all;none;1;1;0.0;39724
348538;all;all;1;0;0.0;34332
396997;all;all;1;0;0.0;38771
348543;all;all;1;3;0.0;34332
401278;all;all;1;3;0.0;39850
348651;all;all;1;5;0.0;34333
355210;all;all;1;5;0.0;34683
358572;all;all;1;5;0.0;35081
373870;none;all;1;5;0.0;36172
379471;none;all;1;5;0.0;37091
391084;all;none;1;5;0.0;38213
392129;all;all;1;5;0.0;38333
397279;all;all;1;5;0.0;38851
397838;all;all;1;5;0.0;38973
398646;all;all;1;5;0.0;39133
406903;all;all;1;5;0.0;40810
407784;all;all;1;5;0.0;40892
348672;none;all;1;0;0.0;34333
348696;all;all;1;2;0.0;34333
355445;none;all;1;2;0.0;34691
348820;all;all;1;0;0.0;34334
379674;all;all;1;0;0.0;37092
348830;all;all;1;0;0.0;34334
348832;all;all;1;1;0.0;34334
406772;none;none;1;1;0.0;40773
348922;all;all;1;0;0.0;34337
348927;all;all;1;0;0.0;34337
359444;all;all;1;0;0.0;35169
368330;all;all;1;0;0.0;35738
368468;all;all;1;0;0.0;35768
371545;all;all;1;0;0.0;35979
396239;all;none;1;0;0.0;38737
